id|fecha_relevamiento,padre_vive|ult_est_cur_padre|sit_laboral_padre|padre_trab_hace|padre_trab_ocup|padre_trab_tarea|padre_trab_otro|madre_vive|ult_est_cur_madre|sit_laboral_madre|madre_trab_hace|madre_trab_ocup|madre_trab_tarea|madre_trab_otro|
13|01/04/2002|||||||||||||||
5989|08/04/2015|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Gerente Asesor Agropecuario ||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Temporaria|Empleada domestica||
5996|30/08/2016|S|Estudios secundarios completos|Trabajó al menos una hora|Patrón|Permanente|Comerciante||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Comerciante||
6010|08/04/2015|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|Transporte||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Empleada||
6012|06/04/2017|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|empleado metalurgico||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|docente||
6014|06/12/2018|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Temporaria|transportista de cereales||S|Estudios secundarios incompletos|No esta pensando en trabajar||||Realiza tareas del hogar|
6017|07/03/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Militar||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Temporaria|Acompañante terapetico||
6038|06/02/2022|S|Estudios superiores incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Empleado bancario||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Secretaria||
6040|08/04/2015|S|Estudios universitarios completos|Trabajó al menos una hora|Patrón|Permanente|Venta y producción de alimentos para celiacos||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Producción de alimentos para celiacos||
6047|14/05/2018|S|Estudios superiores incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|Artesno||S|Estudios superiores incompletos|Desconoce|||||
6088|18/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|Mecanico||S|Estudios secundarios incompletos|No esta pensando en trabajar||||Realiza tareas del hogar|
6105|17/03/2016|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|medico||S|Estudios superiores completos|No esta pensando en trabajar||||Realiza tareas del hogar|
6109|21/05/2019|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Contabilidad||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Nutricion||
6114|31/03/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Chofer||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Chofer||
6148|10/05/2022|S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios secundarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
6154|31/03/2016|D|Estudios secundarios incompletos||||||S|Estudios superiores completos|Trabaj¿ al menos una hora|Patr¿n|Permanente|dueña de una fiambreria||
6159|11/02/2019|N|Estudios secundarios completos||||||S|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6160|10/05/2018|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|consignatario||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|comerciante||
6162|10/04/2020|N|Estudios primarios incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|comerciante||N|Estudios primarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
6165|05/02/2018|N|Estudios primarios completos||||||S|Estudios primarios completos|Desconoce|||||
6190|11/02/2022|S|Estudios universitarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios superiores completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Niñera||
6194|01/04/2016|S|Estudios superiores completos|Trabajó al menos una hora|Patrón|Permanente|Veterinario||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Temporaria|Microemprendedora||
6195|01/04/2016|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Ingeniero de Proyectos en CLARO||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Docente Secundario||
6212|01/04/2016|S|Estudios secundarios incompletos|Desconoce|||||S|Estudios superiores completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Comerciante||
6222|03/02/2017|S|Estudios universitarios completos|Desconoce|||||S|Estudios universitarios completos|Desconoce|||||
6225|09/03/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|COBRANZAS||S|Estudios superiores completos|Trabaj¿ al menos una hora|Patr¿n|Permanente|DOCENTE||
6227|01/04/2016|S|Estudios secundarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Local Familiar||
6232|05/11/2019|S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Docente||
6239|04/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Patrón|Permanente|Posee un almacen||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Ama de casa||
6241|08/04/2020|S|Estudios secundarios incompletos|Desconoce|||||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Abogada||
6255|02/02/2017|S|Estudios universitarios completos|Trabajó al menos una hora|Patrón|Permanente|Comerciante||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Patr¿n|Permanente|Planeamiento||
6279|05/02/2022|S|Estudios universitarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Gerente||S|Estudios de Post grado|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Docente||
6287|23/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Remisero||S|Estudios secundarios incompletos|No trabaj¿ y busc¿ trabajo en los ¿ltimos 30 d¿as|||||
6301|13/08/2018|D|Desconoce|Desconoce|||||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Jubilada del Servicio Penitenciario Bonaerense||
6309|21/03/2019|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Personal Policial||S|Estudios secundarios completos|No trabaj¿ y busc¿ trabajo en los ¿ltimos 30 d¿as|||||
6314|02/03/2018|S|Estudios primarios completos|Trabajó al menos una hora|Cuenta propia|Temporaria|Electricista||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Temporaria|Peluquera||
6319|29/03/2017|S|Estudios primarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Productor Agropecuario - Servicios Agropecuarios||S|Estudios secundarios incompletos|No esta pensando en trabajar||||Realiza tareas del hogar|
6322|29/03/2017|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Tareas administrativas||S|Estudios superiores completos|Trabaj¿ al menos una hora|Patr¿n|Permanente|Profesora de ingles||
6372|29/04/2022|N|Estudios primarios completos|Desconoce|||||S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6373|07/02/2022|S|Estudios universitarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|empleado||S|Estudios universitarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
6376|14/06/2022|S|Estudios superiores incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios secundarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
6381|18/03/2019|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Jefe de Obras Privadas (MGP)||S|Estudios universitarios incompletos|No esta pensando en trabajar||||Realiza tareas del hogar|
6386|07/01/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Empleado estatal||S|Estudios superiores completos|No trabaj¿ y busc¿ trabajo en los ¿ltimos 30 d¿as|||||
6424|29/03/2017|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Contador Publico||S|Estudios universitarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6425|29/03/2017|S|Estudios secundarios incompletos|Trabajó al menos una hora|Patrón|Permanente|Comerciante||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Patr¿n|Permanente|Comerciante||
6445|03/02/2022|S|Estudios primarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Cerrajero||S|Estudios secundarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
6470|29/04/2021|S|Estudios primarios completos|Trabajó al menos una hora|Cuenta propia|Temporaria|Multiples tareas/changas||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Patr¿n|Permanente|Asesora Impositiva||
6495|08/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|Pintor de obras||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Empleada de comercio||
6497|21/06/2022|S|Estudios universitarios completos|Desconoce|||||S|Estudios universitarios incompletos|Desconoce|||||
6510|29/03/2017|S|Estudios secundarios incompletos|Trabajó al menos una hora|Patrón|Permanente|Gastronomia||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Comercio||
6512|04/02/2019|S|Estudios secundarios completos|Desconoce|||||S|Estudios secundarios completos|Desconoce|||||
6515|01/03/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Patrón|Permanente|Organizador de Eventos||S|Estudios de Post grado|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Profesora de literatura||
6517|11/01/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Desconoce|Temporaria|Arregla muebles||S|Estudios primarios incompletos|Desconoce|||||
6541|29/03/2017|S|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6551|25/03/2018|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|conductor de trenes ferrosur roca||S|Estudios secundarios incompletos|No esta pensando en trabajar||||Otro|
6556|08/03/2022|S|Estudios primarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Peón rural||S|Estudios secundarios incompletos|No trabaj¿ y busc¿ trabajo en los ¿ltimos 30 d¿as|||||
6560|28/03/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Secretario de Jefe de Inspectores||S|Estudios universitarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6567|23/03/2022|S|Estudios primarios completos|Trabajó al menos una hora|Desconoce|Permanente|carpintero||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|empleada||
6587|25/04/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|MECANICO||S|Desconoce|Trabaj¿ al menos una hora|Desconoce|Desconoce|MAESTRA JARDINERA||
6597|19/03/2019|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|PERIODISMO||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Cuenta propia|Temporaria|AMA DE CASA||
6606|08/02/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Patrón|Permanente|TALLER MECANICO||S|Estudios superiores completos|Trabaj¿ al menos una hora|Cuenta propia|Temporaria|CLASES DE YOGA||
6609|09/05/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|ADMINISTRATIVO||S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6620|03/04/2018|S|Desconoce|Desconoce|||||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|docente especial||
6628|03/02/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|empleado fabrica||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|empleada||
6650|07/02/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|GERENTE DE VENTAS||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|CONTADORA PÚBLICA||
6657|15/02/2022|S|Estudios universitarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Informático en la municipalidad de azul||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|TRABAJA EN EL SECTOR DE INFORMATICA DEL PAMI DE AZUL||
6660|04/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|PINTURERIA||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|LUBRICENTRO||
6673|13/12/2019|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|MARTILLERO Y CORREDOR PÚBLICO||S|Estudios superiores incompletos|No esta pensando en trabajar||||Realiza tareas del hogar|
6684|06/02/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Patrón|Permanente|odontologo||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Temporaria|docencia||
6687|02/03/2019|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|TRACTORISTA||S|Estudios superiores incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|DOMESTICA||
6691|18/04/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|TRANSPORTE DE MATERIALES DE CONSTRUCCIÓN||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|ADMINISTRATIVA||
6698|07/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Cuenta propia|Desconoce|CONTRATISTA||S|Estudios superiores incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|MUCAMA DE HOSPITAL||
6730|09/02/2022|S|Estudios de Post grado|Trabajó al menos una hora|Obrero o empleado|Permanente|turismo||S|Estudios de Post grado|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|docente||
6748|07/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Temporaria|ARREGLA HELADERAS||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Temporaria|CUIDA DE NIÑOS||
6755|22/02/2021|S|Estudios primarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|inmobiliaria||S|Estudios universitarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6772|11/02/2022|N|Estudios universitarios completos||||||S|Estudios superiores incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6793|05/11/2019|S|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios secundarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6801|18/02/2022|S|Estudios superiores incompletos|Trabajó al menos una hora|Cuenta propia|Desconoce|FOTÓGRAFO||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|DOCENTE||
6822|08/02/2022|S|Estudios secundarios incompletos|Desconoce|||||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Jefa de Spa||
6851|11/04/2020|N|Estudios superiores completos||||||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Temporaria|empleado||
6858|06/04/2018|S|Estudios secundarios completos|Desconoce|||||S|Estudios superiores completos|Desconoce|||||
6860|06/04/2018|S|Estudios universitarios completos|Desconoce|||||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Patr¿n|Permanente|ADMINISTRACIÓN DE UN COLEGIO PRIVADO||
6866|08/02/2022|S|Estudios universitarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Delegado municipal||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Maestra||
6867|04/02/2019|N|Estudios primarios completos||||||N|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6869|06/04/2018|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|ADMINISTRATIVO||S|Estudios primarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
6872|06/04/2018|S|Estudios universitarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|JUBILADO Y REALIZA GESTORÍA DE TRAMITES EN RELACIÓN A PLANOS DE VIVIENDAS||S|Estudios secundarios incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6883|09/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|EMPLEADO EN UNA EMPRESA DE ELECTRICIDAD E ILUMINACION||S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6926|11/04/2018|S|Estudios secundarios incompletos|No esta pensando en trabajar||||Otro|S|Estudios secundarios incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6939|07/02/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Patrón|Permanente|DESARROLLADOR Y DISEÑADOR WEB||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|PROFESORA DE YOGA||
6954|20/03/2022|S|Estudios secundarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios secundarios incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6957|02/05/2018|S|Estudios secundarios completos|Desconoce|||||S|Estudios secundarios completos|Desconoce|||||
6958|02/05/2018|S|Estudios secundarios incompletos|Desconoce|||||S|Estudios superiores completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|ES ENFERMERA TRABAJA A DOMICILIO Y EN SU CONSULTORIO||
6969|04/07/2018|S|Estudios superiores completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios universitarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
6981|27/08/2018|||||||||||||||
6986|27/08/2018|||||||||||||||
6989|27/08/2018|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|Gerente de compras||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Adminstrativa||
7001|27/08/2018|||||||||||||||
7002|27/08/2018|||||||||||||||
7004|27/08/2018|||||||||||||||
7007|13/02/2020|S|Estudios primarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|chofer de camión||S|Estudios secundarios incompletos|No esta pensando en trabajar||||Realiza tareas del hogar|
7009|17/04/2022|S|Estudios superiores incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|Pintor||S|Estudios superiores incompletos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
7011|27/04/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|constructor||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|empleada doméstica||
7020|08/02/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|comerciante||S|Estudios de Post grado|No esta pensando en trabajar||||Es jubilado ¿ pensionado|
7022|04/02/2020|S|Estudios secundarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|S|Estudios primarios completos|Trabaj¿ al menos una hora|Patr¿n|Permanente|Dueño de Comercio||
7027|22/02/2019|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|desconoce||S|Estudios de Post grado|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Medica Veterinaria||
7061|17/02/2022|S|Estudios superiores completos|Trabajó al menos una hora|Obrero o empleado|Permanente|DOCENTE||S|Estudios superiores incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|ADMINISTRATIVO NO DOCENTE||
7085|27/11/2021|S|Estudios superiores incompletos|Trabajó al menos una hora|Patrón|Permanente|empresa de seguridad||S|Estudios superiores completos|No esta pensando en trabajar||||Realiza tareas del hogar|
7086|05/04/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Temporaria|albañil||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|auxiliar de jardin||
7097|04/02/2022|S|Estudios superiores completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Capitán de barco||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Secretaria||
7112|06/03/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Independiente||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|empleada||
7122|03/02/2020|S|Estudios primarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|TRabajo rural||S|Estudios primarios completos|No esta pensando en trabajar||||Realiza tareas del hogar|
7123|25/02/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Patrón|Permanente|contador||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Temporaria|comercio||
7150|03/02/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|PINTOR||S|Estudios secundarios incompletos|No esta pensando en trabajar||||Realiza tareas del hogar|
7151|09/06/2022|S|Estudios secundarios completos|No esta pensando en trabajar||||Es estudiante|S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|ANALISTA DE SISTEMAS. TRABAJA COMO PROGRAMADORA.||
7163|31/03/2022|N|Estudios universitarios completos||||||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|contadora||
7201|12/02/2022|S|Estudios secundarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|REMIS||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|NEGOCIO DE ROPA||
7209|09/02/2022|S|Estudios universitarios incompletos|Trabajó al menos una hora|Cuenta propia|Temporaria|COMERCIANTE||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Temporaria|ABOGADA||
7213|22/01/2022|S|Estudios universitarios incompletos|No trabajó y buscó trabajo en los últimos 30 días|||||S|Estudios universitarios incompletos|Desconoce|||||
7225|01/03/2020|S|Estudios superiores completos|Trabajó al menos una hora|Obrero o empleado|Permanente|PROFESOR DE MATEMÁTICA, VICEDIRECTOR DE ESCUELA SECUNDARIA||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|PROFESORA DE BIOLOGÍA DE ESCUELA SECUNDARIA||
7245|25/02/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|medico pediatra||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|empleada Municipal- enfermera||
7254|06/02/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|odontólogo||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|médica||
7259|02/02/2022|S|Estudios universitarios incompletos|Trabajó al menos una hora|Patrón|Permanente|GERENTE DEL CENTRO DE DESARROLLO DE ARGENTINA||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|COSMETOLOGA||
7265|12/04/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|PRODUCTOR AGROPECUARIO- INGENIERO AGRONOMO-- CONTRATISTA RURAL||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|COMERCIANTE||
7269|21/03/2019|S|Estudios primarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|EMPLEADO MUNICIPAL||S|Estudios primarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|EMPLEADA MUNICIPAL||
7281|16/03/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|Contador||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Docente||
7316|09/04/2019|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|docente||S|Estudios de Post grado|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|gestión pública||
7328|26/10/2020|S|Estudios superiores completos|Trabajó al menos una hora|Cuenta propia|Temporaria|ELECTRICISTA DE OBRA||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|LIMPIEZA DE OFICINAS||
7345|03/02/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|EN EL SECTOR DE ASUNTOS JURIDICOS||S|Desconoce|No esta pensando en trabajar||||Realiza tareas del hogar|
7368|18/02/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|empleado||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|empleada publica||
7385|07/02/2022|S|Estudios primarios completos|Desconoce|||||S|Estudios secundarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|EMPLEADA DOMESTICA||
7400|08/02/2021|S|Estudios secundarios incompletos|No trabajó y buscó trabajo en los últimos 30 días|||||S|Estudios primarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|Atención al Público en dietética||
7408|02/02/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|Reparto de mercaderia||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Reparto de Mercaderia||
7412|07/02/2020|S|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios secundarios completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|auxiliar docente||
7419|02/02/2022|S|Estudios secundarios completos|Desconoce|||||S|Estudios superiores completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|VENTA DE BOLSAS Y CAJAS.||
7449|04/02/2022|S|Estudios superiores completos|Trabajó al menos una hora|Obrero o empleado|Permanente|DOCENTE||S|Estudios superiores completos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|DOCENTE||
7450|02/02/2022|S|Estudios universitarios incompletos|Trabajó al menos una hora|Obrero o empleado|Permanente|ELECTRICISTA||S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Temporaria|PROGRAMADORA||
7452|17/06/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Cuenta propia|Permanente|PRODUCTOR ASESOR DE SEGUROS||S|Estudios secundarios incompletos|No esta pensando en trabajar||||Realiza tareas del hogar|
7457|10/03/2022|S|Estudios primarios completos|No esta pensando en trabajar||||Es jubilado ¿ pensionado|S|Estudios universitarios incompletos|Trabaj¿ al menos una hora|Obrero o empleado|Permanente|BIBLIOTECARIA||
7463|03/02/2022|S|Estudios universitarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|PROCURADOR DE TESORO EN NECOCHEA||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Desconoce|MICROEMPRENDIMIENTO DECORACIÓN||
7465|02/02/2022|S|Estudios secundarios completos|Trabajó al menos una hora|Obrero o empleado|Permanente|TRABAJA EN OLEAGINOSA||S|Estudios secundarios completos|No trabaj¿ y busc¿ trabajo en los ¿ltimos 30 d¿as|||||
7467|02/02/2022|S|Estudios universitarios incompletos|Trabajó al menos una hora|Cuenta propia|Permanente|MAESTRO MAYOR DE OBRAS||S|Estudios secundarios completos|Trabaj¿ al menos una hora|Cuenta propia|Temporaria|MODISTA||
7470|14/02/2022|N|Desconoce||||||S|Estudios universitarios completos|Trabaj¿ al menos una hora|Cuenta propia|Permanente|Odontóloga||
