id|fecha_relevamiento|alu_otestsup_uni|alu_otestsup_tipo|alu_otestsup_carr|alu_otestsup_area|alu_otestsup_niv|alu_otestsup_esta|alu_otestsup_egre|
2738|29/05/2012|Universidad Nacional del Centro de la Provincia de Buenos Aires|Pública|Profesorado de Matemática|Ciencias Básicas|Universitario|Terminó|2006|
5498|06/06/2012||||||||
3535|06/06/2012||||||||
5096|08/06/2012|Escuela de Educación Técnica Nº 2|Pública|Tecnico en Informatica Personal y Profesional|Sin especificación||Terminó|2010|
5509|12/06/2012|INST. DE FORMACION DOCENTE Nº 163|Pública|PROFESOR EN MATEMATICA|Educación|Superior no universitario|Terminó|2009|
4642|17/07/2012||||||||
5203|30/07/2012||||||||
3776|01/08/2012||||||||
4117|21/08/2012||||||||
5515|22/08/2012||||||||
3369|27/08/2012||||||||
977|28/08/2012||||||||
1675|12/09/2012||||||||
1442|26/09/2012||||||||
3658|15/10/2012||||||||
1674|28/12/2012||||||||
5143|31/01/2013||||||||
3453|03/02/2013||||||||
5052|03/02/2013||||||||
4902|04/02/2013||||||||
4049|05/02/2013||||||||
3760|05/02/2013||||||||
4370|05/02/2013||||||||
4866|05/02/2013||||||||
4081|06/02/2013|I.S.F.D Nº 10|Pública|Profesorado en Matematicas|Educación|Superior no universitario|Abandonó||
4463|06/02/2013||||||||
5079|07/02/2013||||||||
4588|07/02/2013||||||||
4144|08/02/2013||||||||
5168|08/02/2013||||||||
4865|09/02/2013||||||||
2926|09/02/2013||||||||
4732|09/02/2013||||||||
4513|09/02/2013||||||||
4671|10/02/2013||||||||
4407|11/02/2013||||||||
5206|11/02/2013||||||||
4552|11/02/2013||||||||
4308|12/02/2013||||||||
4616|12/02/2013||||||||
5094|13/02/2013||||||||
2433|13/02/2013||||||||
2512|13/02/2013||||||||
4333|14/02/2013||||||||
4651|15/02/2013|Escuela de formación policial descentralizada chapadmalal|Pública|Técnico superior en seguridad pública|Sin especificación|Superior no universitario|Terminó|2007|
2877|16/02/2013||||||||
3942|16/02/2013||||||||
3363|16/02/2013||||||||
4977|18/02/2013||||||||
3671|18/02/2013||||||||
4072|18/02/2013||||||||
4495|19/02/2013||||||||
3847|21/02/2013||||||||
4417|21/02/2013||||||||
5222|23/02/2013||||||||
2540|25/02/2013||||||||
4999|26/02/2013||||||||
3190|26/02/2013||||||||
2162|27/02/2013||||||||
3264|04/03/2013||||||||
1400|04/03/2013||||||||
5686|09/05/2013||||||||
1001|05/03/2013||||||||
4155|05/03/2013||||||||
4477|08/03/2013||||||||
4293|17/03/2013||||||||
3198|22/03/2013||||||||
5526|03/04/2013|Universidad de Buenos Aires|Pública|Contador Público Nacional|Ciencias Aplicadas|Universitario|Continúa||
5527|03/04/2013||||||||
5536|05/04/2013||Pública||||||
5544|05/04/2013||||||||
5560|08/04/2013||||||||
5610|10/04/2013||||||||
5620|10/04/2013||||||||
5628|11/04/2013||||||||
5639|11/04/2013||||||||
5643|11/04/2013||||||||
5649|11/04/2013||||||||
5652|11/04/2013||||||||
5654|11/04/2013||||||||
4319|12/04/2013||||||||
27|18/04/2013|unicen|Pública|ingenieria de sistemas||Superior no universitario|Abandonó||
5680|19/04/2013||||||||
592|02/05/2013||||||||
163|02/05/2013||||||||
3636|09/05/2013||||||||
4446|14/05/2013||||||||
1298|27/06/2013||||||||
546|11/08/2013||||||||
792|23/08/2013||||||||
121|27/08/2013|Instituto Superior de Formación Docente Nº 10|Pública|Post Título de Formación Docente, con Especialización en Nivel Superior en conjunción con título de Ingeniero de Sistemas|Educación|Superior no universitario|Terminó|2002|
1522|29/08/2013||||||||
3492|29/08/2013||||||||
4066|03/10/2013||||||||
3362|02/02/2014||||||||
3068|03/02/2014||||||||
3938|03/02/2014||||||||
4494|03/02/2014||||||||
3887|03/02/2014||||||||
3577|03/02/2014||||||||
5352|03/02/2014||||||||
5277|03/02/2014||||||||
4584|04/02/2014||||||||
5275|04/02/2014||||||||
5096|05/02/2014|Escuela de Educación Técnica Nº 2|Pública|Tecnico en Informatica Personal y Profesional|Sin especificación||Terminó|2010|
2868|06/02/2014|Universidad Nacional del Centro de la Provincia de Buenos Aires|Pública|Profesorado de Matemática|Educación|Universitario|Terminó|2006|
5376|06/02/2014||||||||
5229|06/02/2014||||||||
4991|07/02/2014||||||||
5052|08/02/2014||||||||
3680|10/02/2014||||||||
5028|10/02/2014||||||||
4891|10/02/2014||||||||
5359|10/02/2014||||||||
4865|11/02/2014||||||||
3617|11/02/2014||||||||
4144|15/02/2014||||||||
2907|17/02/2014||||||||
4866|17/02/2014||||||||
4826|18/02/2014||||||||
1995|18/02/2014||||||||
3998|19/02/2014||||||||
3889|19/02/2014||||||||
4463|19/02/2014||||||||
2721|20/02/2014||||||||
4678|21/02/2014||||||||
4164|24/02/2014||||||||
1505|25/02/2014||||||||
4723|26/02/2014||||||||
3647|28/02/2014||||||||
3791|28/02/2014||||||||
5030|28/02/2014||||||||
4748|28/02/2014||||||||
3296|09/03/2014||||||||
2617|09/03/2014||||||||
4982|10/03/2014|unicen exactas|Pública|licenciatura en tecnologia ambiental||Universitario|Continúa|2009|
4124|10/03/2014||||||||
2232|11/03/2014||||||||
4921|11/03/2014||||||||
2953|17/03/2014||||||||
4583|18/03/2014||Pública||||||
4267|18/03/2014||||||||
2128|19/03/2014||||||||
5238|20/03/2014||||||||
3367|24/03/2014||||||||
2540|02/04/2014||||||||
4758|08/04/2014||||||||
5701|01/04/2014||||||||
5740|01/04/2014|Universidad de Buenos Aires|Pública|Arquitectura|Sin especificación|Universitario|Terminó|2006|
5745|01/04/2014||||||||
5764|01/04/2014|Univ. Nacional de Mar del Plata|Pública|Ing. Agronómica||Universitario|Abandonó||
5766|01/04/2014|||||||0|
5767|01/04/2014||||||||
5770|01/04/2014||||||||
5782|01/04/2014|UNLP|Pública|Ingenieria en computacion|Ciencias Básicas|Universitario|Abandonó||
5787|01/04/2014||||||||
5791|01/04/2014||||||||
5811|01/04/2014||||||||
5815|01/04/2014||||||||
5825|01/04/2014||||||||
5830|01/04/2014||||||||
5858|01/04/2014||||||||
5863|01/04/2014||||||||
3255|16/04/2014||||||||
1439|16/04/2014||||||||
2292|28/04/2014||||||||
1686|11/05/2014||||||||
2853|14/05/2014||||||||
4775|23/05/2014||||||||
532|03/06/2014||||||||
2875|15/07/2014||||||||
3550|16/07/2014||||||||
5211|04/08/2014||||||||
3252|05/08/2014||||||||
5355|19/08/2014||||||||
5529|20/08/2014||||||||
5221|21/08/2014|UNICEN|Pública|INGENIERIA AGRONOMICA|Ciencias Aplicadas|Universitario|Continúa||
2759|23/08/2014||||||||
5639|02/09/2014||||||||
4710|07/09/2014|Universidad tecnológica Nacional|Pública|Técnico superior en programacion|||||
5210|17/09/2014||||||||
4713|17/09/2014||||||||
5135|20/09/2014||||||||
1041|25/09/2014||||||||
2896|26/09/2014|UNICEN|Pública|profesorado de matematica|Educación|Universitario|Terminó|2007|
5329|29/09/2014||||||||
3463|06/10/2014||||||||
3498|20/11/2014||||||||
3513|01/12/2014||||||||
2740|05/12/2014||||||||
4684|09/12/2014|Instituto Don Bosco|Pública|Técnico en Reparacion de PC|Educación|Superior no universitario|Terminó|2006|
2093|10/12/2014||||||||
2439|16/12/2014||||||||
4563|23/01/2015||||||||
4794|28/01/2015||||||||
3419|01/02/2015||||||||
5326|01/02/2015||||||||
5061|02/02/2015||||||||
4751|02/02/2015||||||||
4810|02/02/2015||||||||
3993|02/02/2015||||||||
5676|02/02/2015||||||||
3727|02/02/2015||||||||
3889|03/02/2015||||||||
3980|03/02/2015||||||||
4698|03/02/2015||||||||
5766|03/02/2015|||||||0|
5792|03/02/2015||||||||
5891|04/02/2015||||||||
4746|04/02/2015||||||||
4663|04/02/2015||||||||
1224|04/02/2015||||||||
4046|04/02/2015||||||||
3760|04/02/2015||||||||
5227|04/02/2015||||||||
5712|05/02/2015||||||||
3306|05/02/2015||||||||
1768|05/02/2015||||||||
5690|05/02/2015||||||||
5593|05/02/2015||||||||
5715|05/02/2015|Universidad Nacional del Centro de la Provincia de Buenos Aires|Pública|Contador Publico|Ciencias Sociales|Universitario|Abandonó||
5077|06/02/2015||||||||
4611|06/02/2015||||||||
5703|06/02/2015||||||||
3596|06/02/2015||||||||
4829|07/02/2015||||||||
4928|07/02/2015||||||||
5364|07/02/2015||||||||
5158|08/02/2015||||||||
5585|08/02/2015||||||||
5578|09/02/2015||||||||
5857|10/02/2015||||||||
5702|10/02/2015||||||||
4375|10/02/2015|JOSE MANUEL ESTRADA N°8050|Privada|PROFESORADO EN MATEMATICA PARA EGB3 Y POLIMODAL|Educación|Superior no universitario|Terminó|2006|
5629|11/02/2015||||||||
5644|11/02/2015||||||||
5274|12/02/2015||||||||
4145|12/02/2015||||||||
1375|13/02/2015||||||||
4345|15/02/2015|instituto superior Juan XXIII|Privada|Profesorado en Matemática|Educación|Superior no universitario|Terminó|2007|
3539|16/02/2015||||||||
5183|18/02/2015||||||||
5150|19/02/2015||||||||
1070|19/02/2015||||||||
5783|19/02/2015|||LI|||||
5716|19/02/2015||||||||
3808|20/02/2015||||||||
5236|20/02/2015|Cruz Roja Necochea|Privada|Guardavidas|Sin especificación|Superior no universitario|Terminó|2011|
5018|20/02/2015||||||||
3178|21/02/2015||||||||
5293|22/02/2015||||||||
3185|23/02/2015||||||||
3876|23/02/2015||||||||
2689|23/02/2015||Pública||Educación||Continúa||
5312|24/02/2015||||||||
5587|24/02/2015||||||||
5348|24/02/2015||||||||
3825|24/02/2015||||||||
4323|27/02/2015||||||||
5043|28/02/2015|Universidad Tecnologica Nacional, Mar del Plata|Pública|Tecnicatura Superior en Programacion|Ciencias Aplicadas|Universitario|Abandonó||
4826|02/03/2015||||||||
4223|02/03/2015||||||||
3444|04/03/2015||||||||
3367|04/03/2015||||||||
3697|04/03/2015||||||||
4721|05/03/2015||||||||
3535|05/03/2015||||||||
5318|05/03/2015||||||||
3277|06/03/2015||||||||
3070|09/03/2015||||||||
4347|10/03/2015|ISFD Nº 19|Pública|PROFESORADO EN MATEMATICA|Educación|Superior no universitario|Terminó|2005|
3698|15/03/2015||||||||
5722|16/03/2015|Universidad Nacional de Córdoba, Facultad de Matemática Astronomía y Física|Pública|Licenciatura en Matemática, Licenciatura en Ciencias de la Computación, Profesorado en Matemática|Ciencias Básicas|Universitario|Abandonó||
2530|17/03/2015||||||||
3218|18/03/2015||||||||
4901|19/03/2015||||||||
2451|20/03/2015||||||||
3603|25/03/2015||||||||
4694|26/03/2015||||||||
5788|31/03/2015||||||||
2684|01/04/2015||||||||
5189|06/04/2015||||||||
4267|07/04/2015||||||||
3603|08/04/2015|Unicen exactas|Pública|Profesorado de Matemática|Ciencias Básicas|Universitario|Terminó|2009|
5903|08/04/2015||||||||
5905|08/04/2015||||||||
5915|08/04/2015||||||||
5918|08/04/2015||||||||
5926|08/04/2015||||||||
5935|08/04/2015||||||||
5950|08/04/2015||||||||
5955|08/04/2015||||||||
5959|08/04/2015||||||||
5964|08/04/2015||||||||
5982|08/04/2015||||||||
5986|08/04/2015||||||||
5987|08/04/2015||||||||
5989|08/04/2015||||||||
5992|08/04/2015||||||||
5994|08/04/2015||||||||
5997|08/04/2015||||||||
6012|08/04/2015||||||||
6018|08/04/2015||||||||
6024|08/04/2015||||||||
6036|08/04/2015||||||||
6039|08/04/2015||||||||
6040|08/04/2015||||||||
6046|20/04/2015|UNICEN - Facultad de Arte|Pública|Realización Integral en Artes Audiovisuales|Ciencias Humanas|Universitario|Continúa|2015|
2287|08/04/2015||||||||
2831|09/04/2015||||||||
1233|17/04/2015||||||||
3755|08/04/2015|I.E.S. 6043 |Pública|Profesorado de Matematicas|Educación|Superior no universitario|Continúa||
2289|20/04/2015||||||||
5406|05/05/2015|ISFD  Nº 808|Pública|Prof. de Matemáticas|Educación|Superior no universitario|Terminó|2010|
5776|19/05/2015|UNMDP|Pública|Ingenieria en Computacion |Ciencias Aplicadas|Universitario|Continúa||
3445|05/06/2015||||||||
1194|29/06/2015||||||||
6048|29/06/2015||||||||
3177|29/06/2015||||||||
2418|07/07/2015|Universidad Nac. del Centro de la Pcia. de Bs. As.|Pública|Licenciatura en Ciencias Matemáticas|Ciencias Básicas|Universitario|Terminó|2008|
378|07/07/2015||||||||
1055|07/07/2015||||||||
603|07/07/2015||||||||
1757|07/07/2015||||||||
1686|07/07/2015||||||||
529|07/07/2015||||||||
4494|07/07/2015||||||||
3543|07/07/2015||||||||
1900|07/07/2015||||||||
1324|07/07/2015||||||||
730|07/07/2015||||||||
5012|07/07/2015||||||||
1913|07/07/2015||||||||
1364|07/07/2015||||||||
905|07/07/2015||||||||
1538|07/07/2015||||||||
300|07/07/2015||||||||
1732|07/07/2015||||||||
299|07/07/2015||||||||
3198|07/07/2015||||||||
3380|07/07/2015||||||||
395|07/07/2015||||||||
4864|07/07/2015||||||||
1053|07/07/2015||||||||
3289|07/07/2015||||||||
916|07/07/2015||||||||
2614|07/07/2015||||||||
560|07/07/2015||||||||
3042|07/07/2015||||||||
1305|07/07/2015||||||||
3256|07/07/2015||||||||
351|07/07/2015||||||||
3636|15/07/2015||||||||
5823|26/07/2015|unicen|Pública|realización integral en arte audiovisual|Sin especificación|Universitario|Continúa||
4787|12/08/2015||||||||
4866|12/08/2015||||||||
2765|15/10/2015||||||||
5203|15/10/2015||||||||
3673|15/10/2015||||||||
4516|15/10/2015||||||||
2571|15/10/2015||||||||
3943|15/10/2015||||||||
715|15/10/2015||||||||
5414|15/10/2015||||||||
3218|15/10/2015||||||||
3868|15/10/2015||||||||
1957|15/10/2015||||||||
3817|27/10/2015||||||||
2426|20/11/2015||||||||
1001|25/11/2015||||||||
4056|10/12/2015||||||||
5502|05/01/2016||Pública||||||
5817|12/01/2016||||||||
3751|18/01/2016||||||||
4727|25/01/2016||||||||
6000|25/01/2016||||||||
3371|26/01/2016||||||||
5517|01/02/2016||||||||
4911|01/02/2016||||||||
5954|01/02/2016||||||||
4072|02/02/2016||||||||
5813|02/02/2016||||||||
6032|02/02/2016||||||||
3998|03/02/2016|UNICEN|Pública|Curso extracurricular Ingles|Educación|Universitario|Continúa|2015|
5060|03/02/2016||||||||
4975|03/02/2016||||||||
5346|04/02/2016||||||||
5914|04/02/2016||||||||
6027|04/02/2016||||||||
5028|05/02/2016||||||||
5128|05/02/2016||||||||
4100|05/02/2016||||||||
5168|05/02/2016||||||||
6001|06/02/2016|Universidad FASTA|Privada|Tecnicatura en Higiene y Seguridad Laboral|Sin especificación|Universitario|Continúa||
5648|06/02/2016||||||||
5383|07/02/2016||||||||
2854|08/02/2016||||||||
4281|08/02/2016||||||||
5289|08/02/2016||||||||
4250|09/02/2016|Universidad nacional del Centro|Pública|Ingenieria en Sistemas|||||
5631|09/02/2016||||||||
5835|09/02/2016|Instituto Superior de Formacion Docente y Tecnico Nº10 Dr. Osvaldo Zarini|Pública|Profesorado de Ingles|Educación|Superior no universitario|Abandonó||
5801|10/02/2016||||||||
5879|10/02/2016||||||||
4608|10/02/2016||||||||
5897|12/02/2016||||||||
5840|13/02/2016||||||||
5174|13/02/2016||||||||
4239|16/02/2016||||||||
3760|16/02/2016||||||||
6036|16/02/2016||||||||
4787|16/02/2016||||||||
4767|16/02/2016||||||||
3155|17/02/2016||||||||
5622|17/02/2016||||||||
5259|17/02/2016||||||||
3040|18/02/2016||||||||
5903|18/02/2016||||||||
5215|19/02/2016||||||||
4294|21/02/2016||||||||
4302|22/02/2016||||||||
4873|22/02/2016|UNCPBA - Fac. de Ciencias Económicas|Pública|Contador Público|||Abandonó||
4596|22/02/2016||||||||
4554|22/02/2016||||||||
3100|23/02/2016||||||||
4471|24/02/2016||||||||
5258|24/02/2016||||||||
4693|25/02/2016|Universidad Nacional del Centro de la Pcia de Bs As|Pública|Licenciatura en Tecnologia Ambiental|Sin especificación|Universitario|Continúa|2014|
6031|25/02/2016||||||||
6006|26/02/2016|IPAT|Pública|Diseño Gráfico Publicitario|Sin especificación|Superior no universitario|Terminó|2012|
5720|26/02/2016|UNIVERSIDAD NACIONAL DE CORDOBA|Pública|CONTADOR PÚBLICO|Ciencias Sociales|Universitario|Terminó|2010|
4746|29/02/2016||||||||
5873|29/02/2016||||||||
4809|01/03/2016||||||||
3047|01/03/2016||||||||
5612|01/03/2016||||||||
456|02/03/2016||||||||
6049|03/03/2016||||||||
4982|03/03/2016|unicen exactas|Pública|licenciatura en tecnologia ambiental||Universitario|Continúa|2009|
5276|03/03/2016||||||||
3798|04/03/2016||||||||
5581|04/03/2016||||||||
6029|07/03/2016||||||||
5188|07/03/2016||||||||
5312|13/03/2016||||||||
2218|14/03/2016||||||||
4327|15/03/2016||||||||
4730|15/03/2016||||||||
2878|15/03/2016||||||||
2044|16/03/2016||||||||
4907|16/03/2016||||||||
49|17/03/2016||Pública||||||
6053|17/03/2016||||||||
6062|17/03/2016||||||||
6074|17/03/2016||||||||
6084|17/03/2016||||||||
6089|17/03/2016||||||||
6090|17/03/2016||||||||
6102|17/03/2016||||||||
6105|17/03/2016||||||||
6113|17/03/2016||||||||
6122|17/03/2016|ISFD S.U.E.T.R.A. Mar del Plata|Privada|Profesora de Educación Secundaria en Matemática.|Educación|Superior no universitario|Terminó|2014|
4448|22/03/2016||||||||
4417|24/03/2016||||||||
213|29/03/2016|Universidad Nacional del Centro de la Provincia de Buenos Aires|Pública|Analista Programador Universitario|Ciencias Aplicadas|Universitario|Terminó|2000|
5426|30/03/2016||||||||
6011|30/03/2016||||||||
242|31/03/2016||||||||
6159|31/03/2016|Instituto de Formacion Docente y Tecnico n°152|Pública|Profesorado de Matematica|Educación|Superior no universitario|Terminó|2016|
6162|31/03/2016|instituto da vinci|Privada|Diseño Multimedia|Sin especificación|Superior no universitario|Terminó|2010|
4475|31/03/2016|ISFDYT Nº70 RAUCH|Pública|Profesorado de educación física|Educación|Superior no universitario|Terminó|2013|
6179|01/04/2016||||||||
6185|01/04/2016||||||||
6195|01/04/2016||||||||
6197|01/04/2016||||||||
6202|01/04/2016||||||||
6203|01/04/2016||||||||
6214|01/04/2016||||||||
6223|01/04/2016||||||||
6228|01/04/2016||||||||
6231|01/04/2016||||||||
6242|01/04/2016||||||||
6251|01/04/2016||||||||
4355|05/04/2016||||||||
5230|22/04/2016||||||||
4613|22/06/2016||||||||
1486|06/07/2016||||||||
3673|08/08/2016||||||||
4915|30/08/2016|Universidad de Morón|Privada|Ingeniería en informática|Ciencias Básicas|Universitario|Terminó|2001|
2311|16/09/2016||||||||
1899|20/09/2016||||||||
5061|03/11/2016||||||||
6036|17/11/2016||||||||
5982|20/11/2016||||||||
3124|21/11/2016||||||||
603|29/11/2016||||||||
6046|14/01/2017|UNICEN - Facultad de Arte|Pública|Realización Integral en Artes Audiovisuales|Sin especificación|Universitario|Terminó|2015|
4727|23/01/2017||||||||
2044|25/01/2017||||||||
6257|01/02/2017|ISFDNº 19|Pública|Profesorado de Matemáticas|Educación|Superior no universitario|Terminó|2013|
4880|01/02/2017||||||||
3650|01/02/2017||||||||
4698|01/02/2017||||||||
5176|01/02/2017|Instituto de formacion docente y tecnica n°152|Pública|Profesorado de Matematica|Educación|Superior no universitario|Terminó|2015|
4145|01/02/2017||||||||
5059|01/02/2017||||||||
5871|01/02/2017|ISFDyT N°32|Pública|Profesorado de tercer ciclo de la EGB y de la educación Polimodal en Matemática|Educación|Superior no universitario|Terminó|2009|
5797|01/02/2017||||||||
2093|01/02/2017||||||||
5753|01/02/2017||||||||
5827|01/02/2017||||||||
5984|01/02/2017|Centro de Capacitacion Profesional|Pública|Manipulacion de Alimentos|Ciencias de la Salud|Superior no universitario|Terminó|2014|
5166|01/02/2017||||||||
4360|01/02/2017||||||||
2513|02/02/2017||||||||
3965|02/02/2017||||||||
3905|02/02/2017|UNICEN|Pública|RIAA|Sin especificación|Universitario|Continúa||
4091|02/02/2017||||||||
5957|02/02/2017||||||||
6061|02/02/2017||||||||
6031|02/02/2017||||||||
5271|02/02/2017||||||||
6101|02/02/2017||||||||
5361|02/02/2017||||||||
4810|02/02/2017||||||||
4911|02/02/2017||||||||
5343|03/02/2017||||||||
5511|03/02/2017||||||||
5769|03/02/2017||||||||
5614|03/02/2017||||||||
5759|03/02/2017|Unicen|Pública|Ingenieria en sistema||Universitario|Continúa||
5706|03/02/2017||||||||
4771|03/02/2017||||||||
6069|03/02/2017||||||||
5317|03/02/2017||||||||
5976|03/02/2017||||||||
6222|03/02/2017|unicen|Pública|profesorado de matematica|Educación|Universitario|Continúa|2014|
5745|03/02/2017||||||||
5277|04/02/2017||||||||
6119|04/02/2017|IES Eduardo Lefebvre de Laboulaye|Pública|Profesora de Educación secundaria en Matemática|Ciencias Aplicadas|Superior no universitario|Terminó|2014|
5098|04/02/2017||||||||
5589|05/02/2017||||||||
5233|05/02/2017||||||||
3393|06/02/2017||||||||
5953|06/02/2017||||||||
3550|07/02/2017||||||||
3837|08/02/2017||||||||
5399|08/02/2017||||||||
4074|08/02/2017||||||||
5877|13/02/2017||||||||
5924|13/02/2017||||||||
5250|13/02/2017||||||||
5218|14/02/2017||||||||
6209|15/02/2017||||||||
5912|15/02/2017||||||||
6170|15/02/2017|Instituto Superior de Formación Docente y Tecnica S.U.E.T.R.A.|Privada|Profesorado de Educación Secundaria en Matemática|Educación|Superior no universitario|Terminó|2014|
3998|16/02/2017|UNICEN|Pública|Curso extracurricular Ingles|Educación|Universitario|Terminó|2015|
5288|17/02/2017||||||||
4411|17/02/2017|Universidad Nacional del Centro de la Provincia de Buenos Aires|Pública|Ingeniería de Sistemas|Ciencias Aplicadas|Universitario|Terminó|2012|
3819|17/02/2017||||||||
5226|17/02/2017||||||||
3815|17/02/2017||||||||
5160|17/02/2017||||||||
6151|18/02/2017||||||||
4174|18/02/2017||||||||
5404|19/02/2017||||||||
6230|20/02/2017||||||||
4103|20/02/2017||||||||
6162|20/02/2017|instituto da vinci|Privada|Diseño Multimedia|Sin especificación|Superior no universitario|Terminó|2010|
6110|21/02/2017||||||Abandonó||
5889|21/02/2017||||||||
824|28/02/2017||||||||
4647|01/03/2017||||||||
4979|01/03/2017||||||||
5789|03/03/2017||||||||
3386|03/03/2017||||||||
5958|03/03/2017||||||||
4248|07/03/2017||||||||
5398|09/03/2017||Pública|INGENIERIA DE SISTEMAS||Universitario|Continúa|2011|
1895|10/03/2017||||||||
4230|10/03/2017||||||||
5667|13/03/2017||||||||
3390|13/03/2017||||||||
5143|14/03/2017||||||||
5948|15/03/2017||||||||
4601|16/03/2017||||||||
4043|19/03/2017||||||||
3040|21/03/2017||||||||
6260|24/03/2017|Instituto de Enseñanza Superior|Pública|Profesorado de Matemática|Educación|Superior no universitario|Terminó|2014|
2296|25/03/2017||||||||
6287|29/03/2017||||||||
6294|29/03/2017||||||||
6298|29/03/2017||||||||
6302|29/03/2017||||||||
6320|29/03/2017||||||||
6335|29/03/2017||||||||
6343|29/03/2017||||||||
6346|29/03/2017||||||||
6351|29/03/2017||||||||
6360|29/03/2017||||||||
6374|29/03/2017||||||||
6394|29/03/2017|UNICEN|Pública|TÉCNICO UNIVERSITARIO EN ELECTROMEDICINA|Ciencias de la Salud|Universitario|Terminó|2002|
6406|29/03/2017|Universidad Barrial (villa aguirre)|Pública|Reparación de PC|Educación|Superior no universitario|Terminó|2013|
6408|29/03/2017||||||||
6409|29/03/2017||||||||
6427|29/03/2017||||||||
6430|29/03/2017||||||||
6443|29/03/2017||||||||
6448|29/03/2017||||||||
6462|29/03/2017|ESBA barrio Norte|Privada|Analista de sistemas|Sin especificación|Superior no universitario|Abandonó||
6469|29/03/2017||||||||
6494|29/03/2017|Universidad Nacional del Sur|Pública|Ingeniero Electrónico|Ciencias Aplicadas|Universitario|Terminó|2007|
6503|29/03/2017||||||||
6511|29/03/2017||||||||
6530|29/03/2017||||||||
6533|29/03/2017||||||||
4375|30/03/2017|JOSE MANUEL ESTRADA N°8050|Privada|PROFESORADO EN MATEMATICA PARA EGB3 Y POLIMODAL|Educación|Superior no universitario|Terminó|2006|
3887|30/03/2017||||||||
2867|03/04/2017||||||||
5992|04/04/2017||||||||
2661|20/04/2017||||||||
1545|20/04/2017|Unicen|Pública|Prof de Informática|Ciencias Aplicadas|Universitario|Terminó|2007|
2058|20/04/2017||||||||
1381|20/04/2017||||||||
772|20/04/2017||||||||
4735|20/04/2017||||||||
3073|20/04/2017|UNICEN|Pública|Licenciatura en Educación Matematica|Educación|Universitario|Continúa||
1513|20/04/2017||||||||
3313|20/04/2017||||||||
3376|20/04/2017||||||||
1369|20/04/2017||||||||
1638|20/04/2017||||||||
561|20/04/2017||||||||
1647|20/04/2017||||||||
1219|20/04/2017||||||||
1275|20/04/2017||||||||
3505|20/04/2017||||||||
2656|20/04/2017||||||||
3387|20/04/2017||||||||
3875|20/04/2017||||||||
182|20/04/2017||||||||
3168|20/04/2017||||||||
1039|20/04/2017||||||||
1389|20/04/2017||||||||
2585|20/04/2017||||||||
1056|20/04/2017||||||||
2298|20/04/2017||||||||
3208|20/04/2017||||||||
3553|20/04/2017||||||||
405|20/04/2017||||||||
1053|20/04/2017||||||||
4150|20/04/2017|Unicen|Pública|Ingenieria de sistermas|Ciencias Aplicadas|Universitario|Terminó|2013|
255|20/04/2017||||||||
880|20/04/2017||||||||
306|20/04/2017||||||||
3976|20/04/2017||||||||
3671|20/04/2017||||||||
1245|20/04/2017||||||||
1856|20/04/2017||||||||
2875|20/04/2017||||||||
823|20/04/2017||||||||
3993|21/05/2017||||||||
6113|13/06/2017||||||||
5061|16/06/2017||||||||
6555|29/06/2017||||||||
3851|11/07/2017||||||||
5918|09/08/2017||||||||
5682|10/08/2017||||||||
5662|21/08/2017||||||||
4099|22/08/2017||||||||
5414|23/08/2017||||||||
5317|04/09/2017||||||||
6254|11/09/2017||||||||
4483|15/09/2017||||||||
4285|19/09/2017||||||||
2833|29/09/2017|Universidad Nacional del Centro de la Provincia de Buenos Aires|Pública|Licenciado en Tecnología Ambiental|Ciencias Aplicadas|Superior no universitario|Terminó|2017|
6182|09/10/2017||||||||
1002|31/10/2017||||||||
3292|06/11/2017||||||||
5262|09/11/2017||||||||
5589|13/11/2017||||||||
6239|28/11/2017||||||||
5660|23/11/2017||||||||
6519|11/12/2017|||||||0|
3912|13/12/2017||||||||
6013|14/12/2017||||||||
6131|14/12/2017|Instituto Superior de Formacion Docente y Tecnica S.U.E.T.R.A.|Privada|Profesor de educacion secundaria en matematica|Educación|Superior no universitario|Terminó|2015|
5518|20/12/2017|Universidad Nacional de La Plata|Pública|Ingeniería Electrónica|Ciencias Aplicadas|Universitario|Abandonó||
5044|22/12/2017||||||||
6308|24/01/2018||||||||
4849|01/02/2018||||||||
5676|01/02/2018||||||||
6291|01/02/2018||||||||
5822|01/02/2018||||||||
6518|01/02/2018||||||||
6490|01/02/2018||||||||
5215|01/02/2018||||||||
5909|01/02/2018||||||||
5931|01/02/2018||||||||
5627|02/02/2018||||||||
5294|02/02/2018||||||||
6117|03/02/2018||||||||
5797|04/02/2018||||||||
5049|05/02/2018||||||||
5298|05/02/2018||||||||
6268|05/02/2018|Universidad Nacional del Centro de la Provincia de Buenos Aires|Pública|Realizador Integral en Artes Audiovisuales|Sin especificación|Universitario|Terminó|2014|
5228|05/02/2018||||||||
5570|05/02/2018||||||||
3482|05/02/2018||||||||
6081|05/02/2018||||||||
4627|05/02/2018||||||||
6340|05/02/2018||||||||
5004|05/02/2018||||||||
6287|06/02/2018||||||||
5690|06/02/2018||||||||
3698|07/02/2018||||||||
105|07/02/2018|UNICEN|Pública|LIC EN DIAGNOSITICO Y GESTION AMBIENTAL|Ciencias de la Salud|Universitario|Terminó|2010|
4732|07/02/2018||||||||
2854|07/02/2018||||||||
